,ENSG00000000003.17,ENSG00000000005.6,ENSG00000000419.15,ENSG00000000457.15,ENSG00000000460.18,ENSG00000000938.14,ENSG00000000971.18,ENSG00000001036.15,ENSG00000001084.14,ENSG00000001167.16,ENSG00000001460.19,ENSG00000001461.20,ENSG00000001497.19,ENSG00000001561.8,ENSG00000001617.13,ENSG00000001626.19,ENSG00000001629.11,ENSG00000001630.19,ENSG00000001631.18,ENSG00000002016.19,ENSG00000002330.15,ENSG00000002549.14,ENSG00000002586.21,ENSG00000002587.11,ENSG00000002726.22,ENSG00000002745.13,ENSG00000002746.16,ENSG00000002822.17,ENSG00000002834.20,ENSG00000002919.16,ENSG00000002933.10,ENSG00000003056.9,ENSG00000003096.16,ENSG00000003137.9,ENSG00000003147.20,ENSG00000003249.16,ENSG00000003393.17,ENSG00000003400.17,ENSG00000003402.22,ENSG00000003436.17,ENSG00000003509.17,ENSG00000003756.18,ENSG00000003987.15,ENSG00000003989.19,ENSG00000004059.12,ENSG00000004139.15,ENSG00000004142.13,ENSG00000004399.14,ENSG00000004455.19,ENSG00000004468.14
SRR13796182,-0.9071252,-0.86464524,1.1841955,-0.8552619,-0.30192924,-1.7258506,0.78437763,0.11779173,3.129668,-0.34689513,-0.84811044,-0.6762021,-0.828466,-0.6496807,1.2417297,-0.8278356,8.043587,-0.88801134,10.292587,-0.3241141,0.4450865,45.587276,-1.4676282,3.1832998,-0.88223535,-0.8857205,-0.81556314,2.4847834,33.515923,1.3910288,2.7031906,6.0048413,-0.8599323,0.48783135,0.80585784,-0.91552794,0.638846,-0.71101,4.7880692,4.6760564,-0.87332004,40.55233,-0.8946425,-0.95017976,0.079822905,0.11228364,0.28130484,7.232767,56.123474,-0.09929217
SRR13796183,-0.22055945,-0.85540575,11.083936,5.4569573,12.451549,-1.0597247,5.8186774,1.3430569,2.0062115,-0.39647797,7.0357504,-0.9141308,-1.7278159,7.3402514,9.130126,-0.86045474,13.448194,0.049071446,39.179592,0.14347786,10.968429,106.46376,4.541098,-0.9872429,1.1239959,-0.8846044,-0.844816,21.09527,120.72846,10.659789,-0.86688024,39.288155,3.7528338,-0.98087895,6.5161633,-0.9443793,2.8630342,1.3772013,30.872814,0.4477777,-0.6148863,18.807566,-0.8731161,-0.106525466,11.491162,-0.8212887,0.2646468,5.569039,194.90723,-0.40312517
SRR13796184,13.173071,-0.8553279,7.0405498,3.1815472,1.5635667,-1.7453542,1.7384509,1.1422197,3.5372653,-0.5857017,0.42818835,-0.20364192,-1.6916801,6.968815,6.6080112,-0.75662416,44.68537,-0.08718693,41.40076,0.7059832,3.2545407,352.0792,7.4273653,1.6558919,-0.9108132,-0.8170526,-0.83238363,39.487602,104.597885,5.0438786,2.0047765,34.586914,-0.9012747,3.9158561,0.9557616,-0.9304674,5.894927,-0.24665062,31.498405,2.3666399,-0.20115313,83.28573,-0.8335716,11.129973,4.189259,-0.9714637,0.17906672,20.61187,76.329544,-0.895741
SRR13796185,0.35436457,-0.82535803,2.9970744,1.9692327,-0.08906666,-1.5958993,0.63946605,0.17606056,1.7556722,-1.2941108,-0.8592417,-0.9937506,-0.73502344,1.8507209,1.8851233,-0.6914462,16.230688,-0.3987105,23.760494,0.5645351,3.0731065,74.43564,1.92139,-0.85626733,-0.88582,0.037448484,-0.788224,13.243372,46.546074,1.5247785,2.101611,14.768545,-0.87785894,-1.0346262,3.7029479,-0.791508,0.68717957,-0.97972023,17.518742,0.79873866,-0.6779934,57.856644,-0.7940318,2.5079987,1.5498103,0.78516865,-0.3549956,5.012936,63.678596,0.9832471
SRR13796186,6.14987,-0.56645304,16.175306,0.38189185,4.5681562,-1.6607621,3.346708,-0.18756104,3.931352,-1.5092583,2.0201778,-0.4263091,-1.5183275,-0.027872384,-0.61185247,-0.43167585,10.11214,1.4614218,19.114182,0.3715963,5.918876,78.21735,7.3498654,-0.8388188,4.4701214,-0.6127079,-0.58920765,13.426983,66.719826,2.8528376,2.7666883,22.215714,-0.57385874,2.4553447,2.9480493,-0.7439804,1.0155865,-0.61378217,20.167555,0.45079237,-0.4199783,16.087103,-0.6127194,1.6250819,3.2623482,2.2617285,-0.88536566,1.5001261,60.241924,0.30486012
SRR13796187,0.83102643,-0.61673135,11.549334,1.0168902,-0.99017286,-1.7876201,1.5608608,1.0322526,3.836931,-0.9492157,-0.8584601,-0.5298731,-1.7140236,-0.74609435,4.6811657,-0.422451,15.504362,1.48561,44.0868,0.56560344,8.416001,152.86017,8.366464,4.033802,-0.7523046,-0.5773054,-0.5354765,29.460594,117.5634,3.5326324,-0.87086296,25.078907,11.662755,9.082131,4.8241477,2.9945211,5.015873,-0.79661,20.06328,0.63211644,-0.3518286,92.3781,-0.6129104,-0.4633376,1.9987935,0.89085287,-0.09837344,20.387012,81.26667,-0.117432356
SRR13796188,-0.22781605,-0.7116632,-0.3608156,1.3243898,0.4077806,-1.7196914,-0.17018911,-0.24339415,3.5481248,-0.44169202,-0.34359315,-0.85917366,-1.3364737,1.4860938,3.2606173,-0.63767195,13.052505,-0.85887915,-0.684578,1.1451198,1.0471097,42.587715,8.434592,-0.79263604,-0.8657744,-0.8744532,-0.68170094,13.045039,25.810486,5.6036,3.3449101,-0.53758276,-0.8311982,-0.9983669,-0.9195804,-0.83184296,2.504938,-1.0376898,6.982532,-0.9715732,-0.90676653,6.8315253,-0.6396977,-0.7532981,1.4337649,1.1406238,-0.6600871,7.0991826,17.987083,0.17282504
SRR13796189,-0.80106586,-0.6825232,1.6372659,-0.2897933,-0.48663265,-1.7891628,-0.46533376,-0.5757461,7.751824,-1.6053613,-0.88280344,5.548985,-1.6980519,1.1945745,-0.5955439,-0.3617774,24.151806,-0.16565444,22.071178,-0.0022595555,19.252485,230.00269,5.2489,-0.8296422,-0.8207993,25.217108,-0.5580749,20.9301,181.89072,2.9856772,0.09978278,18.173658,4.8989863,-0.96891373,0.8904714,15.602621,0.8809309,-1.324719,45.97514,-0.98207134,-0.7626415,75.07845,-0.5143913,2.8204243,2.616181,-0.59899426,-0.31369686,24.022581,153.14618,2.320671
SRR13796190,-0.8216946,29.690767,3.6113455,5.4232664,-0.6598842,-1.7273196,1.5822189,0.82051134,2.9319732,-1.4954677,-0.90231246,0.019225616,-1.7584906,7.864668,16.353687,-0.36193568,53.93592,1.1774656,13.1333885,0.988397,7.2515726,311.9819,7.5238304,-1.0126861,-0.86076313,-0.56910247,-0.62775964,49.74669,143.23563,0.53877324,6.6048765,22.388681,-0.94392705,-0.8826593,-0.13827002,-0.69026685,2.9849033,0.18893863,35.64071,-0.4092172,-0.25200093,123.39047,-0.47825557,-0.59712017,2.7623532,-0.4621009,-1.062935,20.497704,218.00394,0.17566878
SRR13796191,-0.8889554,-0.8622671,16.904118,-0.14425892,1.2541591,-1.7712847,3.5037894,0.20865962,3.7509797,-1.7682055,-0.86032915,1.9297729,-1.797611,-0.24320753,-0.17895648,-0.3935343,18.962538,0.13575111,36.19416,1.9342353,9.074919,148.34871,1.3006786,-0.6633131,12.418155,-0.5138081,-0.1961448,15.71331,141.26411,3.057742,1.6029013,18.23858,-0.91421926,-0.867362,0.6646418,0.031159844,5.8843684,-1.0209184,24.556152,5.0483108,-0.8062214,60.27142,-0.43191963,2.8279107,2.6235945,-0.94810736,-0.3600771,16.232601,114.70824,-0.8719453
SRR13796192,-0.94229656,-0.6880017,6.8795958,0.14056528,-0.96240425,-1.800611,-0.19412322,-0.14838368,1.7162066,-1.2982866,1.3912369,5.6084385,-1.4098926,-0.3676202,-0.9290238,-0.3167484,15.232848,-0.74198264,1.8086817,0.15338503,-0.11858635,184.7245,12.426523,-0.4793936,-0.54749954,-0.53848684,-0.18874787,16.568476,150.11887,1.0927657,-0.1145284,16.394308,-0.6426731,-0.9536879,1.3281862,-0.6516596,1.2129914,-1.3788351,22.117613,0.31322476,-0.5229643,16.859911,-0.49573597,-0.715389,1.7301846,-0.73747706,-1.2223337,19.132559,87.987785,0.045082893
SRR13796193,22.895002,-0.8831535,15.017447,0.92449754,-1.02624,-1.6604875,0.11576875,1.2700253,2.1240325,-1.3551204,1.4054595,1.241991,-1.6238974,9.752227,3.506982,4.9966435,33.08172,0.97976446,18.216242,1.2399278,2.8402252,192.1924,3.6126993,19.308922,-0.87532836,-0.75114685,-0.83163697,10.159666,150.63391,0.6004057,-0.8693316,16.879848,11.0868025,-0.990451,7.2387156,-0.9426107,2.0791943,-1.1354322,25.505764,0.4377506,-0.40203014,55.417946,-0.824777,-0.984104,4.7142553,-0.7303166,-0.94760376,20.064812,130.08623,-0.9290514
SRR13796194,-0.82388246,4.6036534,1.4674157,1.8841903,1.0347211,-1.7180494,1.5640543,-0.788808,3.3219144,-0.85245174,-0.6620547,2.0043912,-1.5874377,-0.78717345,12.310422,-0.37930503,40.861706,-0.28220075,63.697998,0.21093999,1.2098534,236.43687,-0.06620129,-0.9964053,-0.62536335,-0.44828415,-0.5555112,50.5812,270.26425,3.1359642,1.498155,22.08231,-0.74506235,13.508046,-0.37291527,-0.788338,2.1857355,-0.8601294,28.094471,-0.4935915,-0.95318586,76.69787,-0.35469794,-0.17082505,0.8849444,-0.8351119,-0.57595986,57.799015,101.599915,-0.40773073
SRR13796195,29.941729,2.2884758,11.98839,-0.36486495,-0.49038976,-1.6562574,-0.9318683,0.24778341,-0.013126874,-0.64867735,5.148742,0.5696396,-1.6511832,-0.8350737,5.847461,-0.77087104,27.716362,2.0620973,39.9466,1.0476032,13.596881,425.36307,8.740209,-0.9325621,-0.89241683,-0.8404936,-0.8153515,26.937574,137.03198,4.0264072,0.9103152,32.63461,2.521846,-0.9984495,1.0635802,-0.9202763,9.198606,0.26745936,13.1378765,-0.37543777,-0.20121609,72.22742,-0.83800244,-0.9722411,4.8286676,-0.90735185,-1.0881503,19.829107,199.5086,-0.93846
SRR13796196,-0.8302033,-0.6391964,1.7499678,0.16197848,0.17194803,-1.4676967,-0.5444237,0.46786368,3.214999,-0.72488004,-0.7672764,-0.9972327,-1.2325606,2.983878,8.306356,-0.5328965,12.063664,1.9621803,10.851017,0.55639076,2.491792,35.439552,-1.4958838,-0.5157881,-0.8797325,1.0665843,-0.6889961,8.120726,66.67727,1.5172193,-0.8000896,5.0459843,-0.77299404,-0.58534485,0.50289,-0.2590829,3.8533492,-0.25494403,15.936441,4.9970846,-0.9297891,56.68636,-0.6575891,-0.9483443,1.4539745,0.75008804,-0.11318111,26.33412,45.05084,-0.84465486
SRR13796197,-0.65891755,-0.62372243,4.3882504,0.98705107,4.725789,-1.5342582,-0.12506212,-1.0155512,2.43103,-0.8319209,-0.7154251,-0.6151654,-1.1145667,-0.68246156,23.882267,-0.42658135,4.5788236,-0.8544017,18.43166,-0.13676254,3.4359238,105.09527,9.287785,-0.7059732,-0.67088324,-0.5786759,-0.53678,16.422953,67.54335,2.609629,-0.8006215,10.8610525,0.90382296,-1.063578,0.8655262,13.861271,1.0637552,-0.51779795,13.79735,3.5251715,-0.5140139,14.175446,-0.75883514,4.61712,-0.15100622,-0.9091592,0.021725869,15.791381,25.56004,0.34624153
SRR13796198,-0.95190996,-0.86639065,-0.53590393,2.5649562,7.765001,-1.749871,2.5428617,-0.032263692,7.04461,-1.7006919,-0.86137927,-1.3567566,-0.0006476896,-0.6826684,0.108419746,-0.8613181,12.830941,-0.8806199,11.269029,1.9386472,-1.3627554,50.8586,3.2840428,1.3473206,-0.8808832,0.4680106,-0.8349636,11.164311,23.52253,0.2816751,0.40264872,18.359915,0.371182,-0.9885645,9.774053,-0.8783809,0.5791758,-0.6953228,6.792468,-0.4615963,-0.93745273,25.318235,-0.8518516,-0.94772273,-0.37164,-0.4382938,0.54740775,5.9246798,33.76976,-0.83020943
SRR13796199,-0.91212934,-0.9144887,7.522049,2.8287313,0.8180929,-1.7505535,0.25955495,-1.0397707,3.15188,0.7816517,0.9191559,-0.7587779,-0.93426615,-0.74772614,2.0571215,-0.8441284,11.734055,1.9745122,58.36478,0.36501908,-1.098481,85.83682,8.203903,-0.763609,-0.88484836,-0.857386,2.1113553,24.44989,38.33158,1.8004605,-0.79115874,7.483709,-0.9005232,-0.99867934,3.5613008,-0.9105638,-1.2020546,0.4737482,15.33151,-0.052096006,-0.07274543,12.608127,-0.8625653,-0.97751725,1.9840496,0.107022755,4.8576794,13.6934805,18.395283,1.0190647
SRR13796200,-0.6936929,-0.9441321,0.72652894,0.1097109,1.4095051,-1.7352952,-0.37339804,-0.032064114,1.8402772,-1.6298827,-0.6941524,7.387801,-1.606289,3.0970237,-0.9308715,-0.64375585,25.21581,-0.68896085,55.080208,0.01729288,5.453332,314.1008,5.958735,-0.12519953,-0.7659777,-0.6452877,-0.69664806,56.311646,278.39346,1.0471021,1.606645,30.59339,-0.94404286,2.730317,-0.58684057,-0.9262915,0.8930668,-0.48840025,48.77968,0.5634054,-0.55829376,51.278584,-0.5462075,-0.7095828,1.0904984,-0.5997965,-1.2007258,42.171986,164.61212,3.308469
SRR13796201,-0.7397031,-0.87833494,10.945008,0.1989303,0.52755857,-1.7509863,-0.9255964,-0.32680202,4.9074574,-1.5050167,-0.8797253,4.175896,-1.5823436,1.9386052,3.7216797,-0.5992739,25.988081,-0.033322513,19.483315,-0.64587104,3.3933053,283.91782,7.4130545,0.36636314,-0.7690223,-0.26039997,-0.1759487,45.291466,284.95554,0.29416257,1.6590338,38.501556,-0.93876857,4.83045,3.8879735,-0.90616053,1.2786725,-0.13917525,21.683723,1.9533128,-0.94558764,20.578623,-0.19516852,-0.4471237,1.6780227,-0.71357137,-0.7194053,22.863054,136.77995,1.5639336
SRR13796202,-0.9092923,0.6262833,4.304406,-0.3085368,0.5072564,-1.5203513,1.0125055,-0.561153,3.6316204,-1.3003414,-0.6862509,1.4677409,-1.272078,-0.55654156,-0.81591207,-0.5968123,25.436344,-0.59132,34.45357,-0.63446385,3.531334,71.214554,11.884577,-0.63066685,-0.046126116,-0.33842424,-0.21607831,24.96527,185.94232,4.701648,0.11298937,9.557919,-0.0715552,-0.67315596,1.1617651,-0.62168866,3.3800175,-1.256462,49.997314,2.17304,0.18549803,46.448925,-0.26656058,0.3260351,5.2907043,-0.66238624,-0.60654306,22.776108,56.715504,-0.12533331
SRR13796203,5.34088,99.956215,23.1631,0.9735789,-1.04074,-1.617203,-0.38230765,-0.33768255,3.8356276,-1.5188625,-0.8842022,5.676232,-1.7822148,2.4462895,0.041865386,-0.30053073,19.668274,0.053447064,33.161453,-0.68125093,4.467538,69.41295,3.2597165,-0.13301125,26.239702,-0.4270442,-0.16677496,11.002019,502.97607,5.9962506,1.83673,17.38695,5.4860134,3.5968482,2.398478,-0.85739714,3.8551867,-1.0280662,126.27194,2.412387,-0.35275084,48.39779,-0.3375211,-0.9867707,2.2381852,-0.496343,-1.0633599,48.259308,113.63696,0.04207212
SRR13796204,10.067127,-0.018680204,9.0101595,4.298276,-0.31289902,-1.5300782,1.5933949,-0.14399786,3.1401305,-1.361127,0.98164076,-0.35638428,-1.7304124,2.450781,1.0900347,-0.63686216,34.872192,0.57755953,58.438076,0.4827666,7.0369596,700.5256,6.7122755,-0.8694696,-0.859101,13.5783825,-0.81479585,41.297123,207.31609,2.638396,2.0012212,18.195122,-0.911826,0.0022213457,2.008639,-0.9426152,4.9563203,-0.5160415,46.04123,-0.44709033,-0.8242894,69.1725,-0.82037956,7.0261517,4.706907,-0.7288994,-0.36509976,34.79981,100.637184,-0.32970574
SRR13796205,-0.6196907,-0.5160124,11.890933,-0.24544209,1.4770721,-1.7006559,0.47452036,-0.69663334,9.59366,-1.1098784,3.293193,-0.22379795,-1.6000172,0.18031819,19.759085,-0.46978596,20.180925,-0.6035939,37.98311,-0.3749728,4.0166874,152.05772,3.5669484,-0.69297165,-0.8902652,-0.7824686,-0.42599744,32.82174,136.20114,3.0080197,-0.82923263,0.82062733,-0.8672477,-1.0430181,0.8876836,21.916334,3.1322453,-0.8144453,46.685005,-0.17466363,-0.4910172,42.287846,-0.6588014,1.1761395,2.2547622,-0.9550043,-0.17936803,19.96347,94.800095,-0.90895087
SRR13796206,1.2550015,-0.8784803,6.030291,4.7810593,1.0048809,-1.5592248,1.7660966,-0.942358,2.7814517,-1.1097678,1.4751457,0.39889917,-1.57183,2.2093282,9.61606,-0.6875133,27.061455,0.8623707,65.94805,0.9746627,8.758319,499.51892,1.0399065,-0.7578526,-0.9129042,-0.8378604,-0.79953074,48.7977,239.2869,3.468049,3.3680499,18.239902,-0.5761117,3.2691183,1.6638285,-0.9391042,6.7916026,-0.21400148,44.315468,-0.96530753,0.14579418,51.13351,-0.79553264,8.098097,2.9509218,-0.036263082,-0.09741276,36.62798,205.73335,-0.4629586
SRR13796207,0.2595905,-0.8459873,6.343233,1.257575,-0.85005784,-1.4780915,4.3117814,-0.24430968,2.5245597,-0.8947705,-0.32345435,-0.61856484,-1.6621454,0.6643898,0.43515703,-0.7639146,20.79737,-0.472149,18.540688,0.08473784,3.2851741,118.9251,1.1621348,-0.7460343,-0.89608675,1.491356,-0.75471944,19.93613,48.104683,1.5446333,0.9756558,5.106037,-0.6206635,5.4329963,13.800717,-0.8384169,-0.13655788,-1.3170476,16.822245,-1.1772184,-0.35463446,26.300129,-0.7308016,-0.8849888,2.3867083,-0.3817809,-0.9874759,20.462158,40.720333,0.71405107
SRR13796208,-0.8902312,-0.78351986,16.999392,8.433727,-1.0410516,-1.3173712,2.0920262,-0.8247882,1.205975,-1.1418535,2.2008216,-0.8852892,-1.629843,2.7863436,-0.7803572,-0.5224826,29.50359,0.9231162,36.436066,1.9200716,10.538024,463.97488,6.0149255,-0.97440404,-0.84344226,-0.72745275,-0.7220377,104.27834,198.28455,4.6979613,0.28279874,37.424923,-0.8783937,-0.96543723,0.59631324,-0.8572206,2.4923847,-1.3215506,49.500366,-1.6783506,-0.95203424,75.2863,-0.6631066,7.62944,3.5210772,1.2212834,0.13922365,16.918053,108.89682,-0.27884078
SRR13796209,-0.8533122,-0.5006759,5.869657,3.157831,-0.90173405,-1.8099544,-0.38342792,0.39150587,1.4508129,-1.6042702,0.0037926745,4.503165,-1.6847517,-0.08866321,-0.99181366,-0.22655839,20.106466,0.5961883,15.239776,-0.23105317,1.7476976,178.39192,-0.7706389,-0.99187374,-0.7569161,-0.5257086,-0.547762,25.567291,206.11563,0.5352928,2.2607408,14.467568,-0.9264461,1.9787413,-0.5163636,0.3817938,3.4930484,-0.22078651,28.550924,1.037074,0.07713968,33.277805,-0.8369792,-0.8549553,1.7152047,2.1934574,-1.417768,8.280908,82.452644,0.7549927
SRR13796210,-0.14833952,0.5259271,7.166519,2.0955641,0.794306,-1.7531391,0.14089508,-1.0180626,2.6462781,-1.5214632,5.212951,2.0475388,-1.5843801,-0.8373134,2.8572254,-0.70305043,16.278921,0.8205311,9.793319,-0.49599794,3.900895,85.36011,0.023050806,-0.37019345,-0.7797553,-0.77615905,-0.36699665,21.309898,148.48112,0.6927784,2.0090137,10.622277,-0.88399273,-1.0306022,0.64966446,-0.5657216,0.207723,-0.35931772,20.248816,4.1260476,-0.52191913,23.332047,-0.6641347,0.2948724,2.365076,0.60236055,-0.5571844,29.4843,58.08996,-0.5530331
SRR13796211,13.08866,-0.70604295,23.528719,0.80345714,11.745552,-1.6394756,2.292352,-1.0644855,7.257576,0.90473664,-0.8837683,0.31905586,-0.90822875,-0.72313744,-0.69021946,-0.54869384,49.00109,1.9581926,43.175312,2.0282161,-1.582051,203.60309,9.373393,-0.9883471,-0.8275528,-0.76600116,-0.62720865,81.71133,293.80136,21.928978,0.3628716,35.363308,-0.8210955,6.0125947,8.5200615,-0.72693187,10.174047,-1.0682237,49.21502,0.6927271,-0.9028337,62.512863,-0.6356853,9.03589,1.4017086,-0.9602125,0.23096731,5.9532504,110.244965,-0.9287034
SRR13796212,-0.8591456,3.9621453,5.6866064,-0.75736034,8.735964,-1.6970129,-0.86203665,1.6299094,5.010154,-0.5692609,-0.7177349,-1.3684483,-1.5539715,1.6818994,25.626383,-0.45088246,20.568222,1.2803309,7.2533236,1.2662926,4.1394286,168.76285,12.431214,-0.7767949,-0.93343365,4.76444,-0.5637697,53.893364,122.09707,6.7512035,0.025622189,15.875193,-0.86226904,-0.52317005,4.652261,-0.904422,5.2807274,0.2517651,28.600716,-0.52088374,1.5574576,16.91509,-0.549138,-0.8858811,-0.10337855,1.1666244,-0.4883198,54.942406,133.24736,-0.9254994
SRR13796213,-0.6261372,-0.7383945,4.3235035,-0.3976008,0.81473863,-1.7020575,0.3868064,-0.7140185,7.0330205,-1.4427869,0.28918695,3.1163185,-0.9844375,0.45655167,7.6647706,-0.87328476,21.369032,-0.055188254,13.131536,1.0647141,2.784166,76.34032,2.2698312,-0.7930809,0.16092649,-0.81739634,-0.5728637,5.757087,63.92697,0.63053364,1.8077133,4.255827,0.41601974,-0.80400056,0.06088932,-0.6664475,1.9787514,-0.6278071,9.605193,0.2617728,-0.7587033,19.760485,-0.5424156,-0.5225842,2.1127183,-0.7324529,1.0525097,15.633356,40.935436,-0.78322864
SRR13796214,0.41510597,-0.53956354,-1.0447798,0.2989692,4.4054027,-1.7846707,1.6735938,0.96811557,3.0905342,-1.1018384,2.102297,8.581682,-1.1259278,2.0507405,0.25670508,-0.40128687,11.575606,-0.7490291,19.693596,-0.65979934,1.449157,56.95763,1.5993682,4.5433197,-0.46378303,-0.5401876,8.394554,8.407861,77.43577,0.21074304,3.6066732,12.001151,0.697222,-0.87854254,0.0386207,-0.831513,2.9704742,-1.1108696,28.21718,3.9761841,0.48876795,19.117105,-0.18157858,1.6702894,2.0121639,1.1243334,-0.28609172,12.535887,46.5456,-0.8163846
SRR13796215,-0.93694764,-0.88125205,2.7142437,-0.6607454,10.790795,-1.6178743,-0.06763641,1.6347252,2.091997,-0.7391811,5.1334743,-1.1318865,-1.9137168,-0.6897096,19.316633,-0.68471485,17.968473,0.15864466,5.39783,-0.17455076,5.7681465,118.7021,9.117053,-0.89449644,-0.88493174,-0.8122426,-0.75547427,12.585649,162.88274,0.5886786,0.15267624,15.69098,-0.6751015,10.082011,11.812936,-0.9126559,12.053498,-0.57348216,24.518738,0.7682667,0.09863765,61.610516,-0.7744105,-0.92282915,3.362517,3.0113866,-0.83286613,29.98932,96.55902,-0.35565796
SRR13796216,-1.0421007,-0.42346635,5.771421,0.5032176,-1.0539895,-1.7338023,3.2988107,0.11486146,0.9620589,-1.5371785,-0.9149273,4.7432632,-1.635015,-0.88723505,5.5572143,-0.18330722,54.933163,1.7717838,10.734792,-0.06257035,1.7458705,282.04645,8.923356,-0.8460682,-0.9492379,-0.4576643,78.65228,62.4983,385.52036,2.8257148,0.21073489,42.94319,-0.96119475,-1.0553232,1.3948532,-0.5332521,-0.12177284,-0.5001233,56.024647,0.2644324,2.8116024,110.18546,-0.36917934,8.766846,0.86905223,-0.96040523,-0.55954266,46.407597,140.41873,2.6957088
SRR13796217,-0.7916243,-0.87273026,-0.028843138,3.741933,-0.9809977,-1.5541927,0.7234387,2.074941,0.7876272,-0.60811436,1.6394207,1.639814,-1.501799,1.6733687,-0.7220058,-0.6520294,18.671398,1.8931367,24.395882,0.90339273,1.8346823,311.89157,-1.5054234,18.172283,-0.89810747,-0.9090601,-0.69968516,68.29084,128.60272,4.256593,17.61614,39.017807,-0.7720704,-0.9880768,0.734042,-0.88904727,3.3559494,-0.5907108,55.06589,2.028541,-0.93287367,22.177235,-0.7513067,-0.93440837,4.0448403,-0.96202314,-0.99003106,58.028416,96.6762,-0.81595105
SRR13796218,-0.98378456,1.1153926,9.441608,1.6571987,1.1617697,-1.3682548,-0.30898055,-0.06976751,0.10128018,1.2496755,-0.90171915,2.7254317,-1.6109601,-0.3007955,18.344671,-0.24865635,26.328997,-0.352416,26.850857,3.286783,1.2448208,238.98357,7.1772,12.377257,5.2722955,-0.85471815,4.758051,16.601728,93.75165,1.8426298,-0.00043225655,10.536732,1.9210137,2.4405487,1.270853,-0.5978283,5.0345945,0.75568587,32.544018,-0.9683545,1.249295,19.240662,-0.90236574,-0.9883222,3.3341465,5.19236,-0.17065732,10.0950775,51.781704,1.0306971
SRR13796219,2.4464676,-0.86468846,12.8397875,1.7120534,4.271902,-1.5583799,0.73826003,-1.0573643,2.0698848,-0.4690449,-0.46386877,-0.3526938,-0.60967875,-0.70296514,0.93685305,-0.80409205,23.621656,1.7904524,10.959347,0.8996038,4.0751057,410.60928,3.774512,-0.281339,-0.897868,-0.87686414,-0.8286722,43.383892,126.794395,0.5835883,1.6096473,13.650626,21.442184,-1.0336045,11.148349,-0.9485731,15.86924,-1.1823115,22.281466,0.19209687,0.08669582,37.623478,-0.8737239,-0.95797634,1.8687412,-0.86835814,0.092263564,15.578785,74.34883,2.4515984
SRR13796220,-0.85790133,-0.83521193,9.49572,-1.276266,0.83691645,-1.4556469,3.0954514,1.842371,-0.5686008,-1.2281461,3.0972168,-1.5785148,-1.6199944,1.3449374,14.681293,-0.6695841,18.853128,4.021462,10.245131,0.5288737,7.610933,179.03593,10.415609,-0.6216558,-0.90515727,-0.840111,-0.7081758,21.771214,222.44727,1.8545035,-0.8482734,36.051476,-0.67345506,-0.9831449,8.740633,-0.9041462,11.8606205,0.25436795,52.320618,1.8632009,0.20191072,67.39987,-0.7621786,-0.95420694,3.653291,0.57749486,-0.11145471,33.827995,65.86645,-0.22981018
SRR13796221,5.9602046,0.59027904,15.810785,-0.51195,-0.7552405,-1.4767843,-0.019484881,1.2306,0.87977093,-0.74147624,-0.7979338,0.3559844,-1.7811669,1.7170552,4.921107,-0.8316821,38.95007,1.5078635,43.444107,-0.75004643,1.9479659,306.55505,-1.5314586,-0.8672935,-0.85205764,2.0526545,-0.7637154,64.918945,155.29735,5.496324,-0.88977456,7.838413,-0.5185358,9.235805,0.8570168,-0.95287275,7.18458,0.00075658126,65.89081,1.1910791,-0.9511691,68.523,-0.60646254,0.85988456,3.2690923,-0.27646735,-0.62319785,38.69817,135.17644,1.1884768
SRR13796222,0.94121635,-0.8800892,2.6412914,-0.77592444,1.3484277,-1.7496856,1.8381045,-0.74198484,2.572046,-1.1868321,1.1434797,-0.54615504,-1.1554742,-0.117807,2.676356,-0.7666889,18.402079,-0.09497081,16.210182,-0.28035894,5.6906238,79.14238,9.258173,1.5466435,-0.87222815,-0.8412376,-0.7990616,31.645926,60.917244,0.5388632,1.6179621,7.866531,-0.95222986,-0.9861476,6.9954057,-0.37210214,2.0064833,-0.15206018,14.122855,11.30453,-0.93662,41.14162,-0.80961007,-0.9491037,1.5879389,-0.0062897457,-1.195314,11.794697,54.62011,0.34608954
SRR13796223,-0.7162574,-0.8572689,20.025013,-1.3108839,-0.18351878,-1.6323112,0.5160696,-0.96152776,0.27911353,-0.73875564,0.57198405,3.0673242,-1.5628347,0.318985,58.704933,-0.53064793,63.379704,0.19682756,35.9494,-0.31530887,6.22848,655.59796,2.5567603,-0.9535342,-0.83425415,-0.7291815,-0.7652152,36.630768,261.2118,3.0036993,1.9358928,31.017681,-0.86158645,-0.9838084,-0.9483773,-0.9526383,8.312068,-0.32310572,68.91848,0.08188233,-0.6062731,106.719696,-0.6555189,-0.9408564,4.0025797,-0.9740129,-1.322789,101.8653,189.81511,-0.31114915
SRR13796224,-0.7466875,-0.8181997,11.959453,1.9185057,0.041076697,-1.7568383,-0.91729426,1.3841513,1.7180682,-1.1220179,4.891858,0.5522773,-1.7090281,-0.7113141,5.4007525,-0.46790892,33.049637,0.7428835,37.500916,-0.03711954,7.071593,150.64183,9.140198,1.1610173,-0.8488769,-0.7622615,-0.6216489,42.431587,96.046455,2.3036966,1.1007966,19.40879,1.4610689,-0.93541735,1.4060041,5.370884,6.012362,-0.7649588,26.879845,0.31497663,-0.7755764,56.63067,-0.67777854,2.9943807,1.1969231,-0.74521554,-0.04677005,22.213104,88.17819,0.07023552
